x,y,category
1.624,-1.992,0
-0.812,-0.464,1
-1.824,0.024,1
-0.716,-0.408,1
1.02,-0.58,1
-0.392,-1.776,0
-0.92,-1.948,0
-1.152,0.492,1
-1.456,-0.756,0
-0.236,-0.608,1
-1.24,-0.056,0
1.38,-0.832,1
1.884,0.788,0
-1.424,0.304,1
0.104,-0.176,0
-1.48,-0.072,0
1.972,0.88,0
0.812,-1.52,1
-1.396,0.072,1
-0.328,1.348,1
-0.308,-1.196,0
0.908,-0.348,0
0.052,1.448,0
-0.448,0.78,0
-1.66,-0.008,0
-0.228,1.492,1
-1.252,1.428,0
-1.304,1.592,0
1.528,-0.924,1
-0.744,1.908,1
-0.232,1.72,1
1.052,-1.304,0
-1.972,0.788,1
1.552,1.144,1
-1.88,1.456,0
0.02,0.66,1
-1.072,-1.164,1
0.08,-1.02,1
0.252,-0.056,0
-0.64,1.756,1
-1.152,-1.308,1
-1.372,-1.564,1
-0.048,1.916,1
1.92,-0.456,1
-1.24,-0.928,0
0.256,-1.368,1
-0.608,1.824,1
-1.196,0.748,1
-1.064,-1.704,1
-1.744,0.408,1
-1.26,-1.736,1
-1.24,0.24,1
-0.5,0.26,0
0.072,0.596,1
0.388,1.876,0
-1.656,1.756,0
1.384,1.7,1
-0.992,0.524,0
-1.632,1.228,0
-0.58,1.476,1
-0.58,-0.98,1
0.76,-0.624,0
1.292,0.4,0
-0.572,0.752,0
-1.44,1.96,0
1.756,-0.156,1
0.596,-0.964,0
-0.528,-0.336,1
0.828,0.132,1
0.092,-0.852,0
-0.816,0.624,0
0.672,0.512,1
0.16,0.316,1
1.888,-0.548,1
0.568,0.948,1
-0.444,-0.3,1
0.856,0.824,1
1.932,1.012,1
0.704,-0.424,0
1.088,0.764,0
-0.992,-1.488,0
1.836,0.632,0
-0.224,0.76,0
1.376,-1.936,0
0.084,0.536,1
0.884,1.484,0
0.792,1.8,0
-0.928,-0.14,1
-1.452,-0.508,0
1.388,1.408,1
-1.656,1.388,0
-1.896,0.572,1
0.6,0.5,1
0.6,-1.868,1
-0.3,-0.832,1
1.808,1.008,1
1.704,-0.288,1
-1.828,0.152,1
0.48,0.656,1
1.876,0.228,0
0.652,-0.148,0
-0.292,-0.188,1
-0.588,1.752,1
-1.22,-1.024,1
-0.448,1.328,1
0.144,0.428,1
-1.348,-0.616,0
0.672,-1.216,1
0.068,0.784,1
-0.62,0.8,0
-0.812,-1.7,0
-1.208,1.904,0
0.06,-0.872,0
0.512,0.928,1
-1.984,1.316,0
1.024,1.908,1
-0.652,0.788,0
0.66,-0.82,0
-0.16,-1.604,0
1.384,-1.18,0
0.136,-1.98,1
0.532,-1.116,1
0.368,-1.816,1
-0.28,0.932,0
-0.304,0.836,0
-1.664,-1.14,1
-0.468,-0.572,1
-0.988,-1.452,0
1.652,-1.14,0
-0.724,-0.492,1
1.576,1.196,1
-0.972,-0.704,1
-1.908,0.004,1
1.66,-0.808,1
-0.3,-1.264,0
1.272,-1.708,0
-0.08,-1.552,0
-0.212,-1.12,0
-0.356,-1.672,0
1.38,1.116,1
1.008,-0.524,1
-1.616,1.892,0
-0.36,-0.888,1
1.484,1.644,1
-1.156,-1.836,1
-0.9,0.24,0
-0.78,-1.18,0
-0.212,-0.624,1
-0.728,0.048,0
-1.068,-0.364,0
-1.736,-0.088,0
1.544,-0.748,1
-1.352,0.14,1
1.02,1.444,1
1.892,-0.38,1
1.284,-0.844,1
1.552,-0.156,1
1.264,-1.744,0
0.544,1.784,0
-1.252,0.152,1
1.728,0.084,0
-1.304,1.74,0
1.532,-0.364,1
0.916,-1.64,1
-0.524,-0.072,1
1.332,-0.936,1
-1.048,0.968,1
-1.836,-0.728,0
1.208,0.964,0
1.312,-1.876,0
-0.66,0.58,0
0.552,-1.116,1
1.504,-1.356,0
0.088,1.528,0
-1.128,1.232,0
1.184,-0.804,1
-0.864,0.656,0
-1.176,-1.532,1
0.62,-0.78,0
-1.9,-1.976,1
-0.316,-0.884,1
1.268,1.688,1
-0.216,-1.576,0
-0.872,1.468,1
-0.14,-0.384,1
-1.096,0.464,1
-1.276,0.6,1
1.76,1.332,1
-1.284,0.732,1
-1.94,0.348,1
-1.548,0.852,1
-1.708,1.316,0
-0.3,-0.24,1
-0.248,-1.104,0
-0.9,1.884,1
0.168,0.208,1
0.924,1.948,0
1.468,1.716,1
-0.404,0.54,0
-0.216,0.936,0
1.092,0.084,0
1.9,0.252,0
-1.688,-0.832,0
-0.904,1.864,1
-0.44,1.756,1
-0.972,-1.296,0
-0.524,-1.568,0
-1.296,0.284,1
-1.908,0.368,1
0.448,-1.512,1
1.08,0.1,0
0.104,1.912,0
-0.404,-0.116,1
-1.488,0.908,1
-1.276,-0.704,0
0.504,-0.236,0
-0.264,1.668,1
0.876,0.604,1
1.7,-1.056,0
0.976,-0.576,0
0.008,0.616,1
0.392,0.176,1
1.728,1.088,1
0.132,-0.16,0
0.484,1.968,0
-1.596,0.024,1
-1.284,-1.956,1
1.908,-0.608,1
-0.196,0.712,0
1.08,-0.416,1
-1.116,1.508,0
-1.048,0.0,1
0.34,1.912,0
1.668,1.7,1
-0.268,-1.928,0
0.58,0.288,1
-0.632,-0.472,1
0.94,-1.28,1
1.008,0.348,0
-1.504,-0.832,0
0.564,-1.296,1
1.676,-1.64,0
1.768,1.048,1
1.576,-0.544,1
-0.832,1.468,1
1.26,0.772,0
1.168,0.848,0
0.12,-1.388,1
1.808,-1.092,0
-0.616,-1.532,0
-0.056,0.716,0
0.068,-0.88,0
-1.352,-0.684,0
-0.096,-0.204,1
0.224,-1.184,1
1.44,-1.688,0
-1.036,-0.056,0
1.824,-0.072,1
-0.464,0.188,0
-1.328,-0.508,0
-0.336,0.744,0
0.428,-0.852,0
0.492,-1.832,1
1.704,-0.936,1
-0.952,0.316,0
-1.116,1.576,0
1.536,-0.748,1
-1.412,-1.976,1
1.82,1.372,1
-0.244,0.676,0
1.528,-1.884,0
1.66,-0.984,1
-0.9,-0.18,1
0.072,-1.088,1
-1.18,-0.572,0
1.768,1.58,1
-0.188,-0.46,1
-1.64,0.744,1
0.456,1.636,0
-1.524,0.636,1
0.424,-0.68,0
-0.02,-1.32,0
0.416,-1.664,1
-1.296,0.504,1
1.6,-0.948,1
-0.08,1.636,1
1.656,-1.236,0
-0.936,-1.84,0
-1.236,-0.152,0
0.528,-1.8,1
-1.548,-0.024,0
-0.58,1.576,1
1.456,-1.644,0
1.504,0.672,0
-0.572,-1.076,0
0.748,1.82,0
-0.168,-0.116,1
0.74,1.136,0
0.544,1.516,0
-0.112,-0.548,1
-0.484,-1.452,0
1.392,-1.36,0
1.688,1.92,1
1.512,1.612,1
-0.76,0.516,0
0.76,1.924,0
-1.968,1.116,0
1.832,-0.392,1
0.524,-1.076,1
-1.94,-1.304,1
0.72,-1.624,1
-0.592,-0.912,1
1.228,0.372,0
-0.144,1.836,1
1.56,0.764,0
1.928,-0.208,1
-1.084,-0.996,0
-0.372,1.324,1
-1.788,1.072,0
-1.032,-1.688,1
-1.424,0.368,1
-1.996,-1.788,1
-0.828,-0.96,1
-0.1,0.856,0
0.112,0.944,1
0.776,-1.704,1
1.172,-1.408,0
-1.804,1.08,0
-1.348,1.916,0
1.116,0.344,0
-0.04,-0.072,1
1.404,-1.528,0
0.644,1.096,0
-0.92,1.044,1
-0.276,-1.5,0
0.404,-0.316,0
1.468,-1.896,0
1.12,-0.476,1
1.392,1.848,1
-1.78,-0.452,0
0.22,0.856,1
1.584,-1.248,0
-0.68,-0.104,1
1.6,-1.64,0
1.488,0.52,0
-1.62,-0.672,0
-0.42,-1.344,0
-1.104,1.408,0
-1.588,-0.604,0
-1.88,-0.164,0
0.064,1.508,0
1.956,-0.216,1
1.98,-0.788,1
-0.024,-1.828,0
-1.392,-1.632,1
1.776,-0.7,1
-0.948,-0.324,1
-1.012,-0.552,0
-1.584,1.676,0
-0.156,-0.228,1
1.456,-1.48,0
1.824,0.256,0
-0.352,-0.632,1
-1.124,0.044,1
0.82,-1.132,1
1.564,0.896,0
-1.452,0.98,1
1.228,0.672,0
1.072,1.576,1
1.076,-0.844,1
1.692,1.86,1
-1.044,0.964,1
1.892,1.332,1
-0.7,-0.732,1
0.568,-0.396,0
-1.764,-0.572,0
-0.896,0.444,0
0.624,0.776,1
-0.212,1.912,1
-1.732,-0.976,0
-1.2,-0.656,0
1.216,0.676,0
0.028,1.248,0
-0.896,1.536,1
-1.664,1.288,0
0.608,1.284,0
-1.12,-0.292,0
-1.168,1.096,0
1.372,-0.308,1
0.288,1.432,0
1.272,-1.544,0
-1.132,-0.928,0
1.144,-1.508,0
-1.044,1.852,0
-0.356,0.816,0
-1.928,1.568,0
0.764,0.94,1
-0.852,1.868,1
-1.048,-1.524,1
0.72,-1.672,1
-1.74,-1.864,1
0.508,-1.808,1
1.244,-1.392,0
-0.9,-1.304,0
-0.024,-1.528,0
0.132,-1.456,1
1.368,-0.46,1
0.792,1.804,0
-0.552,-0.168,1
0.204,1.464,0
-1.816,1.808,0
1.904,-1.996,0
1.416,-1.664,0
1.128,0.12,0
-0.012,1.332,1
1.328,1.632,1
1.56,0.8,0
0.008,-1.012,1
1.12,-1.38,0
0.368,-2.0,1
-1.652,-1.964,1
1.54,0.996,0
-0.856,-1.744,0
1.212,-1.388,0
1.288,1.096,1
-0.34,1.32,1
1.388,-0.3,1
-0.604,-1.748,0
-1.276,1.188,0
1.14,1.492,1
-1.052,-0.04,0
1.936,-1.908,0
-0.244,-1.84,0
1.844,0.796,0
1.18,0.484,0
-1.02,-1.956,1
-1.38,0.224,1
-1.324,-0.956,0
0.728,-0.384,0
-0.776,1.844,1
0.98,-1.496,1
-1.052,-1.888,1
-1.668,-0.7,0
1.52,-0.78,1
-0.228,1.772,1
1.288,-0.316,1
1.664,-0.756,1
-0.176,0.328,0
-0.984,0.66,0
1.3,1.7,1
-1.66,1.832,0
-1.38,0.292,1
0.04,-1.812,1
-1.904,0.012,1
0.408,1.912,0
0.128,1.244,0
-0.224,-1.448,0
-1.176,-0.536,0
-0.644,0.532,0
0.784,1.128,0
-1.968,-0.98,0
-0.948,1.256,1
0.664,-1.296,1
0.108,0.288,1
-0.008,-1.836,0
1.688,1.28,1
1.04,-0.7,1
1.168,0.572,0
1.412,-0.324,1
-0.572,1.352,1
0.316,1.256,0
1.544,-1.884,0
-1.98,0.024,1
-1.288,-1.016,1
-1.928,0.804,1
-1.78,-1.824,1
1.416,0.472,0
1.744,-1.596,0
-0.496,0.072,0
-1.628,-1.92,1
-1.48,0.44,1
0.584,0.932,1
-0.96,0.804,0
0.064,-0.352,0
-1.176,0.724,1
0.652,-1.104,1
-1.508,-1.268,1
1.236,-1.06,0
0.048,-1.572,1
0.984,-1.664,1
-1.304,-0.824,0
-0.44,1.348,1
-0.472,1.404,1
-0.076,-1.736,0
-0.384,-0.02,1
1.492,-0.172,1
-0.672,-1.4,0
1.324,-0.592,1
-1.38,1.864,0
-0.428,-1.068,0
-0.504,0.628,0
-1.064,-0.264,0
-0.228,1.14,1
1.532,0.292,0
-1.808,1.036,0
1.864,0.216,0
-0.572,1.8,1
-1.208,-0.756,0
1.632,-0.252,1
-0.524,1.012,1
-0.62,-1.692,0
-0.572,0.792,0
1.168,-0.696,1
-1.36,-0.34,0
0.688,0.3,1
0.68,0.136,1
-0.376,0.752,0
0.772,1.32,0
-0.408,0.008,0
-0.996,-1.64,0
-0.464,1.688,1
0.004,-0.036,0
-1.66,0.86,1
-1.324,-1.896,1
-0.792,0.552,0
-1.336,-0.952,0
0.712,-1.732,1
1.872,0.88,0
-0.244,-0.484,1
0.684,-0.896,0
-1.86,0.752,1
1.692,-0.932,1
0.616,-0.62,0
-1.86,-0.932,0
-1.28,-0.096,0
0.048,-0.212,0
-1.996,1.512,0
1.136,-1.172,0
-1.652,-0.728,0
-1.644,-1.336,1
0.456,-1.86,1
0.428,-1.128,1
-1.176,1.804,0
-0.82,-1.944,0
1.992,0.616,0
0.056,-0.808,0
1.328,0.388,0
-1.536,-0.496,0
-0.256,-0.896,1
-0.944,1.968,1
-0.708,-1.404,0
-1.38,0.724,1
-0.232,0.952,0
-0.968,-0.788,1
-1.364,-0.852,0
0.828,1.628,0
-0.988,-1.176,0
-1.484,0.948,1
0.528,-0.316,0
0.04,1.652,0
-1.944,0.988,1
-1.5,0.088,1
-1.116,-0.292,0
-1.332,1.864,0
-1.044,1.596,0
1.42,0.456,0
0.376,-0.388,0
1.696,1.732,1
1.196,0.784,0
0.0,-0.796,0
1.684,0.316,0
1.02,-1.788,0
0.684,0.072,1
1.564,0.96,0
1.764,0.904,0
0.108,1.944,0
-0.956,-0.02,1
-0.148,-0.712,1
-0.656,0.528,0
-0.832,0.26,0
-1.644,0.444,1
1.764,-1.82,0
-0.224,-0.48,1
-1.028,-0.428,0
0.096,0.076,1
-1.432,-0.888,0
1.064,0.368,0
0.016,0.872,1
1.612,-1.796,0
-1.872,1.604,0
-0.888,-0.648,1
1.184,-1.812,0
-1.996,1.868,0
-0.784,-1.452,0
0.08,1.24,0
1.604,-1.228,0
1.864,0.468,0
-1.668,1.92,0
1.996,-0.332,1
1.42,1.852,1
1.44,-0.516,1
0.216,-0.3,0
-0.86,-0.376,1
-1.536,-1.964,1
0.588,0.212,1
0.492,-1.58,1
1.732,0.148,0
1.352,-0.972,1
-0.856,0.38,0
1.72,1.388,1
0.884,-1.208,1
0.652,-1.096,1
-0.984,1.024,1
-0.868,-0.724,1
-1.288,0.652,1
-1.664,1.468,0
-0.536,0.868,0
-0.892,1.604,1
0.012,0.784,1
-1.428,0.524,1
-1.936,-0.224,0
-0.756,-1.748,0
-1.348,1.148,0
1.412,0.356,0
-1.292,-1.052,1
-0.408,-1.512,0
1.216,-1.94,0
-1.384,1.584,0
-1.276,-0.352,0
1.2,0.12,0
0.728,0.848,1
0.364,0.008,1
0.184,-0.692,0
-1.644,-1.464,1
-1.172,0.816,1
-0.992,1.764,1
0.036,-1.224,1
1.468,-1.752,0
0.12,-0.34,0
0.316,1.748,0
-0.372,-1.248,0
1.164,0.528,0
0.34,1.316,0
-0.728,-0.224,1
0.984,-0.228,0
0.048,1.212,0
1.324,-0.456,1
-1.836,-1.544,1
0.68,0.088,1
0.06,-0.984,0
-0.268,1.932,1
-0.768,1.352,1
-1.008,-1.24,1
1.624,-0.144,1
0.916,-0.708,0
-1.14,1.596,0
-0.136,1.672,1
-1.336,1.52,0
1.524,1.064,1
-0.172,-1.592,0
0.98,1.744,0
1.808,1.42,1
0.412,-0.016,0
1.736,1.532,1
1.516,-1.656,0
-1.84,-1.432,1
1.724,-1.856,0
1.82,0.032,0
-1.444,1.992,0
0.492,1.528,0
-1.692,-0.424,0
1.92,-0.108,1
-1.024,1.068,0
1.62,-1.54,0
-1.424,-0.968,0
1.864,-1.1,0
-0.136,1.932,1
-0.464,-0.892,1
0.052,1.756,0
1.872,-0.556,1
1.008,-1.988,0
-1.416,1.02,0
0.192,0.268,1
0.036,0.604,1
-0.784,1.868,1
1.712,1.288,1
1.508,-0.664,1
-1.692,-0.008,0
1.648,1.044,1
-1.372,-1.692,1
1.588,-0.792,1
1.392,1.176,1
-1.94,-0.148,0
1.048,-1.972,0
0.28,0.68,1
0.652,1.816,0
-1.252,0.332,1
-0.848,1.192,1
-0.904,0.016,0
1.376,-0.432,1
-1.548,-1.268,1
-0.352,-0.96,1
-1.452,-1.94,1
1.112,1.136,1
-1.584,-1.932,1
0.732,-0.916,0
0.848,-1.276,1
-1.988,1.528,0
0.676,-0.124,0
-1.976,-1.736,1
0.288,-0.016,0
0.004,0.728,1
1.196,-0.16,1
-1.18,1.872,0
-1.524,-0.184,0
1.776,0.86,0
0.428,1.744,0
-0.084,1.776,1
-1.18,-1.4,1
1.424,-0.108,1
1.984,0.528,0
-1.592,1.748,0
-0.96,0.396,0
0.42,0.56,1
-1.484,1.788,0
-1.052,1.532,0
1.828,1.4,1
-0.872,1.736,1
1.912,1.764,1
0.028,-1.624,1
-1.34,-0.032,0
-1.388,0.596,1
0.42,-1.272,1
-0.54,1.972,1
-1.276,-0.86,0
0.768,1.772,0
1.416,0.964,0
1.112,-0.276,1
1.16,-0.516,1
0.712,-1.86,1
-0.936,1.116,1
0.18,0.5,1
-1.584,-0.488,0
1.164,1.324,1
-1.98,1.208,0
0.14,0.52,1
0.716,1.076,0
-1.396,-0.528,0
-0.088,-1.64,0
1.62,-1.112,0
-0.328,0.644,0
-1.18,0.012,1
-0.46,-1.444,0
-0.468,1.08,1
-0.864,0.172,0
-1.136,1.164,0
-1.976,-1.416,1
-0.412,1.616,1
0.12,-0.324,0
0.488,-0.068,0
0.48,1.096,0
0.288,-0.292,0
1.544,-0.824,1
-0.788,0.816,0
0.356,1.824,0
0.788,0.064,1
1.564,0.628,0
0.184,-1.012,1
-0.148,-0.148,1
0.74,1.248,0
-1.324,-1.084,1
0.12,-0.312,0
0.832,-1.368,1
-1.672,-1.164,1
1.96,-0.588,1
-1.16,0.824,1
-1.492,0.42,1
-0.808,0.088,0
1.616,0.932,0
1.488,-0.544,1
0.988,0.876,1
0.464,0.224,1
1.972,-0.992,1
1.024,-1.044,0
-1.14,-0.568,0
0.432,0.028,1
-0.176,-1.632,0
-0.472,1.38,1
1.992,-0.952,1
-0.748,-1.62,0
1.884,-1.316,0
-1.508,-1.088,1
0.58,1.476,0
0.76,1.336,0
0.432,1.236,0
-0.016,-1.956,0
1.828,0.12,0
-0.088,1.26,1
-0.252,-0.14,1
1.184,1.956,1
1.092,-1.032,0
-1.96,0.144,1
0.98,-1.864,1
1.096,-1.204,0
-0.508,1.068,1
-1.416,1.416,0
-0.444,-1.624,0
-1.756,-1.7,1
0.616,-0.168,0
1.888,-1.504,0
-0.052,-0.044,1
0.504,-0.616,0
1.62,1.712,1
1.04,-1.48,0
1.44,1.32,1
0.516,0.68,1
-1.136,0.1,1
0.0,-0.756,0
-0.452,0.136,0
1.792,-0.352,1
-1.3,0.156,1
0.568,0.648,1
-1.86,0.9,1
-0.836,-1.408,0
-1.112,-1.344,1
1.86,-1.028,0
-0.04,-1.4,0
-1.8,0.208,1
1.808,1.048,1
-1.852,0.664,1
-1.2,-0.036,0
0.208,1.292,0
1.816,1.176,1
0.408,1.152,0
0.888,-1.996,1
-0.72,-1.368,0
1.04,-0.84,1
0.776,-0.744,0
0.584,0.232,1
-0.068,0.644,0
-0.192,0.208,0
-1.692,-0.124,0
-1.736,-1.108,1
-1.9,0.784,1
-1.648,0.3,1
-1.632,0.784,1
-1.652,1.568,0
-0.54,-1.032,0
1.176,0.516,0
-1.596,-0.012,0
-1.796,1.196,0
1.5,-0.096,1
-0.984,-1.028,0
-1.824,-0.88,0
1.492,0.816,0
-0.104,0.052,0
0.988,-0.108,0
-0.216,-0.2,1
-1.848,1.12,0
0.408,-0.536,0
1.292,0.004,0
0.176,-0.436,0
-0.952,-0.892,1
-1.4,1.08,0
0.964,1.888,0
1.064,-0.084,1
-1.956,-0.48,0
-1.04,1.176,0
-0.104,0.976,0
-0.38,1.056,1
-1.396,-1.344,1
-0.572,-1.616,0
1.004,-1.216,0
-0.612,0.436,0
1.1,-1.768,0
-1.288,-0.472,0
0.82,0.62,1
0.772,-0.732,0
-1.32,-0.112,0
0.532,0.54,1
-1.288,-1.524,1
1.724,1.124,1
-1.804,1.096,0
1.92,0.748,0
1.432,0.576,0
-1.432,-1.636,1
-1.468,0.636,1
-1.1,1.236,0
-0.16,-1.14,0
1.656,1.84,1
0.276,-0.8,0
-0.904,-0.488,1
0.06,-1.192,1
1.144,-1.22,0
0.608,1.68,0
-1.392,-1.588,1
-1.644,1.468,0
-0.28,-0.924,1
-1.192,0.672,1
1.512,-0.708,1
-1.372,-1.62,1
-0.38,1.976,1
1.124,-1.24,0
-0.448,-0.728,1
0.024,0.844,1
-1.124,-0.656,0
-1.588,-0.22,0
0.676,0.172,1
-0.912,0.516,0
0.904,0.828,1
1.048,1.124,1
-0.6,0.536,0
1.088,-0.964,1
-0.532,1.992,1
0.796,1.48,0
-1.624,-1.708,1
0.68,-1.076,1
1.256,-0.436,1
-0.752,-0.916,1
1.612,-1.112,0
-1.704,1.024,0
-0.308,0.924,0
0.996,1.304,0
0.088,-0.136,0
0.456,1.236,0
0.552,-1.172,1
-1.484,1.968,0
0.656,1.216,0
1.212,-0.068,1
-0.976,-0.104,1
-1.744,-0.292,0
-1.936,-0.404,0
0.556,1.228,0
-0.464,1.86,1
-1.36,1.204,0
1.748,0.876,0
-0.348,1.436,1
-1.332,-0.908,0
0.96,-1.088,1
1.712,-0.448,1
-0.728,-0.512,1
-1.032,1.124,0
0.812,0.572,1
0.172,-1.42,1
0.896,-0.968,0
1.216,0.6,0
0.156,-1.492,1
-1.236,-1.568,1
1.432,1.008,1
-1.48,-1.796,1
0.964,1.52,0
-0.48,0.168,0
1.376,1.368,1
0.372,-0.428,0
1.748,0.188,0
-0.96,-0.68,1
-1.66,1.684,0
-0.728,-0.828,1
0.92,-1.348,1
0.252,-1.124,1
-1.912,-1.832,1
-1.468,0.844,1
-1.692,0.152,1
-1.492,0.04,1
1.26,-1.448,0
0.288,0.512,1
-0.58,-0.092,1
0.968,1.616,0
0.444,1.428,0
1.424,0.532,0
0.652,0.284,1
1.212,-1.296,0
1.54,-0.204,1
-1.148,-1.736,1
1.988,0.584,0
1.856,0.552,0
1.056,-0.46,1
0.14,-1.56,1
-1.996,1.496,0
-0.548,-0.808,1
-0.484,1.916,1
-0.32,-1.336,0
0.356,-1.692,1
0.636,1.312,0
1.952,-0.336,1
0.336,1.292,0
1.996,-0.504,1
-1.892,-1.104,1
-1.344,1.084,0
1.352,-1.448,0
-1.072,-0.652,0
-1.732,-0.488,0
-1.884,-1.092,1
-1.58,-1.572,1
0.452,-0.848,0
1.792,1.416,1
0.468,-0.908,0
-1.252,1.492,0
0.22,1.456,0
-0.628,0.972,0
-1.204,-0.864,0
-1.836,1.912,0
-0.492,-1.72,0
-1.9,-0.724,0
-1.132,-0.488,0
1.792,0.532,0
0.136,1.48,0
-0.772,0.688,0
1.64,-1.756,0
1.404,1.556,1
1.724,0.568,0
0.844,-1.712,1
1.66,0.168,0
1.872,1.536,1
-1.316,-0.912,0
-0.088,-0.844,1
0.468,1.064,0
0.264,-0.16,0
-1.308,0.536,1
-1.792,1.872,0
0.904,0.992,1
0.964,-1.46,1
1.296,0.228,0
-0.712,0.736,0
1.852,1.072,1
1.588,-1.072,0
-0.2,0.048,0
-0.24,0.8,0
-0.608,-0.584,1
-0.56,1.468,1
-1.436,-1.776,1
-1.98,0.252,1
-1.416,0.752,1
1.008,-0.532,1
1.332,0.14,0
-0.692,-1.02,0
-1.908,1.032,0
0.276,-1.78,1
1.276,0.364,0
-1.944,-1.84,1
-1.864,-0.684,0
1.4,-0.596,1
-1.576,-1.016,1
1.996,-1.512,0
1.468,0.636,0
-0.864,-0.016,1
1.912,-0.136,1
0.624,1.972,0
0.42,0.484,1
-1.628,1.436,0
-0.648,-1.148,0
0.852,-1.248,1
-1.06,-1.724,1
1.468,-0.172,1
-0.564,-0.308,1
-1.624,-1.548,1
1.888,1.392,1
-1.172,-1.532,1
0.624,-0.524,0
1.608,1.896,1
-1.572,0.52,1
-1.36,-0.052,0
1.272,-1.888,0
-0.584,0.88,0
1.864,-1.568,0
0.72,-1.184,1
1.332,0.068,0
-1.216,-1.456,1
0.564,1.004,0
-0.848,1.76,1
0.24,-1.776,1
1.448,1.636,1
-1.58,-1.676,1
-0.748,-0.688,1
1.444,0.196,0
-0.448,-0.42,1
-1.152,0.004,1
-1.6,-1.66,1
0.612,1.212,0
-0.644,-0.768,1
-1.728,-0.696,0
-1.056,0.744,1
-0.476,-1.432,0
-1.432,-0.18,0
1.256,-0.692,1
0.984,0.68,1
-0.756,0.556,0
-1.0,-1.312,0
1.62,-0.972,1
0.7,-0.636,0
0.704,0.816,1
-0.052,-0.916,1
-0.676,1.228,1
0.74,0.312,1
-0.388,1.5,1
0.22,-1.656,1
1.456,0.832,0
0.164,0.844,1
1.132,1.4,1
0.172,-1.596,1
-1.144,1.028,0
